PO,Line,Revision,Contract,Line.1,Revision.1,Repair/Replace/Rework,Delivery Seq,Contact,E-mail,Item Number,Item Description,PPAP Req,Due Date,Supplier Commit Date,Govt Req,Original Order Qty,Balance Due,Avail Ship Qty,Draft,Kanban Item,Ack Req,Acknowledgement Text,Del Sch Creation Date,Notes,Ship To Label,Location Name,Address 1,City,State,Zip,Country
6600676116,10,0,7000001444.0,80.0,30.0,,1,Name 1,Mail ID 2,Part 255,"HOUSING, DUAL WINDING",N,2026-02-17T00:00:00,2026-02-17T00:00:00,,187,187,187,,N ,N,ACCEPT,2025-09-02T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600678823,10,0,7000014408.0,70.0,22.0,,1,Name 1,Mail ID 2,Part 288,"BELLCRANK, LOWER",N,2026-02-17T00:00:00,2026-02-17T00:00:00,,11,11,11,,N ,N,Accept,2025-09-17T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600678824,10,0,7000014408.0,120.0,22.0,,1,Name 1,Mail ID 2,Part 272,"ARM, RUDDER, RIGHT",N,2026-02-17T00:00:00,2026-02-17T00:00:00,,7,7,7,,N ,N,Accept,2025-09-17T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600651587,10,2,7000014408.0,130.0,22.0,,1,Name 1,Mail ID 2,Part 286,"ARM, RUDDER, LEFT",N,2026-02-17T00:00:00,2026-02-17T00:00:00,,9,9,9,,N ,N,accepted,2025-04-13T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600675537,10,0,7000015123.0,50.0,4.0,,1,Name 1,Mail ID 2,Part 311,"PLUG, SPRING, CENTERING MECHANISM",N,2026-02-17T00:00:00,2026-02-17T00:00:00,,12,12,12,,N ,N,ACCEPT,2025-08-27T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600668900,10,0,7000011046.0,30.0,3.0,,1,Name 1,Mail ID 2,Part 279,"LOCK RING - 2.2500-16 UN-2A, O-RING S...",N,2026-02-17T00:00:00,2026-02-17T00:00:00,,70,70,70,,N ,N,ACCEPT,2025-07-22T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600671829,10,0,7000011046.0,30.0,3.0,,1,Name 1,Mail ID 2,Part 279,"LOCK RING - 2.2500-16 UN-2A, O-RING S...",N,2026-02-17T00:00:00,2026-02-17T00:00:00,,70,70,70,,N ,N,ACCEPT,2025-08-05T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600674137,10,0,7000014539.0,80.0,3.0,,1,Name 1,Mail ID 2,Part 329,"ARM, BEARING",N,2026-02-18T00:00:00,2026-02-18T00:00:00,,33,33,33,,N ,N,ACCEPT,2025-08-19T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600670142,10,0,7000014539.0,130.0,3.0,,1,Name 1,Mail ID 2,Part 299,"LEVER, CONTROL",N,2026-02-18T00:00:00,2026-02-18T00:00:00,,5,5,5,,N ,N,ACCEPT,2025-07-29T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600600378,10,1,7000014539.0,40.0,3.0,,1,Name 1,Mail ID 2,Part 317,"CLEVIS, REAR",N,2026-02-19T00:00:00,2026-02-19T00:00:00,,18,18,18,,N ,N,ACCEPT,2024-06-29T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600672148,10,0,,,,,1,Name 1,Mail ID 2,Part 281,"HOUSING, MACHINED, INT-REAR   0.300 S...",N,2026-02-19T00:00:00,2026-02-19T00:00:00,,60,60,60,,N ,N,ACCEPT,2025-08-05T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600652967,10,0,7000001444.0,190.0,30.0,,1,Name 1,Mail ID 2,Part 265,"END BELL, RESOLVER - SIZE 11, BRUSHLE...",N,2026-02-19T00:00:00,2026-02-19T00:00:00,,60,60,60,,N ,N,accepted,2025-04-22T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600669370,10,0,7000014539.0,90.0,3.0,,1,Name 1,Mail ID 2,Part 291,"LINK, THRUST REVERSE",N,2026-02-19T00:00:00,2026-02-19T00:00:00,,24,24,24,,N ,N,ACCEPT,2025-07-25T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600672144,10,0,,,,,1,Name 1,Mail ID 2,Part 276,"HOUSING, MACHINED",N,2026-02-20T00:00:00,2026-02-20T00:00:00,"N00019-23-C-0003,DO-A1,3.888,USD38.80;N00019-24-C-0039,DO-A1,32.394,USD323.29",90,90,90,,N ,N,ACCEPT,2025-08-05T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600669562,10,0,7000014539.0,90.0,3.0,,1,Name 1,Mail ID 2,Part 291,"LINK, THRUST REVERSE",N,2026-02-20T00:00:00,2026-02-20T00:00:00,,8,8,8,,N ,N,ACCEPT,2025-07-26T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600674309,10,0,7000009388.0,270.0,59.0,,1,Name 1,Mail ID 2,Part 264,"END BELL, FRONT, 1.0 SQUARE BRAKE",N,2026-02-20T00:00:00,2026-02-20T00:00:00,,38,38,38,,N ,N,ACCEPT,2025-08-19T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600671832,10,0,7000012834.0,60.0,5.0,,1,Name 1,Mail ID 2,Part 295,"PAWL, NO-BACK",N,2026-02-24T00:00:00,2026-02-24T00:00:00,,187,187,187,,N ,N,ACCEPT,2025-08-05T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600664814,10,1,7000011046.0,10.0,3.0,,1,Name 1,Mail ID 2,Part 308,"HOUSING, RESOLVER - SIZE 11, DUAL, .3...",N,2026-02-25T00:00:00,2026-02-25T00:00:00,,70,70,70,,N ,N,ACCEPT,2025-06-28T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600675532,10,0,7000014408.0,20.0,22.0,,1,Name 1,Mail ID 2,Part 270,"PLATE, LEVER LOCKOUT",N,2026-02-25T00:00:00,2026-02-25T00:00:00,,12,12,12,,N ,N,ACCEPT,2025-08-27T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600676541,10,0,7000015123.0,40.0,4.0,,1,Name 1,Mail ID 2,Part 320,"HOUSING, PLUNGER, DETENT",N,2026-02-25T00:00:00,2026-02-25T00:00:00,,7,7,7,,N ,N,ACCEPT,2025-09-04T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600679985,10,0,7000014408.0,70.0,22.0,,1,Name 1,Mail ID 2,Part 288,"BELLCRANK, LOWER",N,2026-02-25T00:00:00,2026-02-25T00:00:00,,17,17,17,,N ,N,Accept,2025-09-23T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600671834,10,0,7000014408.0,110.0,22.0,,1,Name 1,Mail ID 2,Part 330,"ARM, BRAKE, LEFT AND RIGHT",N,2026-02-25T00:00:00,2026-02-25T00:00:00,,20,20,20,,N ,N,ACCEPT,2025-08-05T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600682616,10,0,7000015123.0,70.0,4.0,,1,Name 1,Mail ID 2,Part 290,"SLEEVE, CONNECTOR MOUNTING,  L  BDC MOTO",N,2026-02-26T00:00:00,2026-02-26T00:00:00,,15,15,15,,N ,N,Accept,2025-10-08T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600647921,10,1,7000012834.0,40.0,5.0,,1,Name 1,Mail ID 2,Part 293,COVER,N,2026-02-26T00:00:00,2026-02-26T00:00:00,,56,56,56,,N ,N,ACCEPT,2025-03-26T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600668853,10,0,,,,,1,Name 1,Mail ID 2,Part 255,"HOUSING, DUAL WINDING",N,2026-02-26T00:00:00,2026-02-26T00:00:00,,120,120,120,,N ,N,ACCEPT,2025-07-22T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600688168,10,0,7000014408.0,10.0,22.0,,1,Name 1,Mail ID 2,Part 263,"LINK, THRUST REVERSE",N,2026-02-26T00:00:00,2026-02-26T00:00:00,,24,24,24,,N ,N,Accept,2025-11-11T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600686962,10,0,7000014539.0,120.0,3.0,,1,Name 1,Mail ID 2,Part 257,"PLATE, GATE",N,2026-02-26T00:00:00,2026-02-26T00:00:00,,8,8,8,,N ,N,Accept,2025-11-04T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600671831,10,0,7000011688.0,20.0,2.0,,1,Name 1,Mail ID 2,Part 277,"BRACKET, BRACKET, EMI SHEILD, INNER",N,2026-02-26T00:00:00,2026-02-26T00:00:00,,8,8,8,,N ,N,ACCEPT,2025-08-05T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600674136,10,0,7000001444.0,40.0,30.0,,1,Name 1,Mail ID 2,Part 276,"HOUSING, MACHINED",N,2026-02-27T00:00:00,2026-02-27T00:00:00,"N00019-24-C-0039,DO-A1,35.336,USD331.45;N00019-23-C-0003,DO-A1,4.862,USD45.61",60,60,60,,N ,N,ACCEPT,2025-08-19T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600679980,10,0,7000009388.0,190.0,59.0,,1,Name 1,Mail ID 2,Part 261,"HOUSING, RVDT - SIZE 8, SINGLE/FRONT,...",N,2026-02-27T00:00:00,2026-02-27T00:00:00,"CF-22-0247,-,55.999,USD1016.38;CF-22-0090,-,20.001,USD363.02",76,76,76,,N ,N,Accept,2025-09-23T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600685683,10,0,7000014539.0,110.0,3.0,,1,Name 1,Mail ID 2,Part 332,"PLATE, CHANNEL, FOD, OUTBOARD",N,2026-02-27T00:00:00,2026-02-27T00:00:00,,6,6,6,,N ,N,Accept,2025-10-28T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600673003,10,0,7000011688.0,20.0,2.0,,1,Name 1,Mail ID 2,Part 277,"BRACKET, BRACKET, EMI SHEILD, INNER",N,2026-02-27T00:00:00,2026-02-27T00:00:00,,8,8,8,,N ,N,ACCEPT,2025-08-12T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600685679,10,0,7000014408.0,100.0,22.0,,1,Name 1,Mail ID 2,Part 271,"ARM, RUDDER, LEFT AND RIGHT",N,2026-03-02T00:00:00,2026-03-02T00:00:00,,8,8,8,,N ,N,Accept,2025-10-28T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600679987,10,0,7000014408.0,120.0,22.0,,1,Name 1,Mail ID 2,Part 272,"ARM, RUDDER, RIGHT",N,2026-03-02T00:00:00,2026-03-02T00:00:00,,12,12,12,,N ,N,Accept,2025-09-23T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600675535,10,0,7000014539.0,50.0,3.0,,1,Name 1,Mail ID 2,Part 328,"ARM, LINKAGE",N,2026-03-03T00:00:00,2026-03-03T00:00:00,,20,20,20,,N ,N,ACCEPT,2025-08-27T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600657532,10,2,7000014408.0,130.0,22.0,,1,Name 1,Mail ID 2,Part 286,"ARM, RUDDER, LEFT",N,2026-03-03T00:00:00,2026-03-03T00:00:00,,8,8,8,,N ,N,ACCEPT,2025-05-17T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6200013120,20,3,,,,Y,1,Name 1,Mail ID 2,Part 327,"HOUSING, COMMUTATOR",N,2026-03-04T00:00:00,2026-03-04T00:00:00,,37,37,37,,N ,N,Accept,2025-09-30T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600688170,10,0,7000014408.0,80.0,22.0,,1,Name 1,Mail ID 2,Part 331,"SLIDE, RAIL, BELLCRANK",N,2026-03-04T00:00:00,2026-03-04T00:00:00,,4,4,4,,N ,N,Accept,2025-11-11T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600664369,10,1,7000012834.0,20.0,5.0,,1,Name 1,Mail ID 2,Part 314,"HOUSING, BDC MOTOR- BRAKE, DYNAMIC",N,2026-03-05T00:00:00,2026-03-05T00:00:00,,13,13,13,,N ,N,ACCEPT,2025-06-26T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600675530,10,0,7000001444.0,40.0,30.0,,1,Name 1,Mail ID 2,Part 276,"HOUSING, MACHINED",N,2026-03-06T00:00:00,2026-03-06T00:00:00,"N00019-24-C-0039,DO-A1,9.221,USD86.49;N00019-23-C-0003,DO-A1,3.004,USD28.18",30,30,30,,N ,N,ACCEPT,2025-08-27T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600676536,10,0,7000009388.0,400.0,59.0,,1,Name 1,Mail ID 2,Part 275,"SLEEVE, MOUNTING, GEARHEAD - SIZE 9, ...",N,2026-03-06T00:00:00,2026-03-06T00:00:00,,60,60,60,,N ,N,ACCEPT,2025-09-04T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600670139,10,0,7000014539.0,30.0,3.0,,1,Name 1,Mail ID 2,Part 266,"PLATE, COVER",N,2026-03-10T00:00:00,2026-03-10T00:00:00,,36,36,36,,N ,N,ACCEPT,2025-07-29T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600678820,10,0,7000012834.0,80.0,5.0,,1,Name 1,Mail ID 2,Part 309,"LEVER, THROTTLE, LEFT",N,2026-03-10T00:00:00,2026-03-10T00:00:00,,5,5,5,,N ,N,Accept,2025-09-17T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600671830,10,0,7000011046.0,30.0,3.0,,1,Name 1,Mail ID 2,Part 279,"LOCK RING - 2.2500-16 UN-2A, O-RING S...",N,2026-03-10T00:00:00,2026-03-10T00:00:00,,70,70,70,,N ,N,ACCEPT,2025-08-05T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600658824,10,1,7000012834.0,30.0,5.0,,1,Name 1,Mail ID 2,Part 315,"REARBELL, BDC MOTOR- BRAKE, SCREW FAS...",N,2026-03-11T00:00:00,2026-03-11T00:00:00,,24,24,24,,N ,N,ACCEPT,2025-05-27T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600689092,10,0,7000009388.0,170.0,59.0,,1,Name 1,Mail ID 2,Part 282,"HOUSING, 0.300 STACK HGT., NO RES, PR...",N,2026-03-11T00:00:00,2026-03-11T00:00:00,,15,15,15,,N ,N,Accept,2025-11-17T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600670658,10,0,7000015123.0,90.0,4.0,,1,Name 1,Mail ID 2,Part 319,"PLATE, GEAR TRAIN SUPPORT, MOTOR",N,2026-03-11T00:00:00,2026-03-11T00:00:00,,15,15,15,,N ,N,ACCEPT,2025-07-30T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600670666,10,0,7000014408.0,30.0,22.0,,1,Name 1,Mail ID 2,Part 259,"LEVER, SPOILER",N,2026-03-11T00:00:00,2026-03-11T00:00:00,,7,7,7,,N ,N,ACCEPT,2025-07-30T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600674139,10,0,7000014539.0,130.0,3.0,,1,Name 1,Mail ID 2,Part 299,"LEVER, CONTROL",N,2026-03-11T00:00:00,2026-03-11T00:00:00,,1,1,1,,N ,N,ACCEPT,2025-08-19T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600688850,10,1,7000014408.0,90.0,22.0,,1,Name 1,Mail ID 2,Part 313,"SLIDE, RAIL, BELLCRANK",N,2026-03-12T00:00:00,2026-04-30T00:00:00,,70,70,70,,N ,N,Accept,2025-11-14T00:00:00,26-NOV-2025: RM Delay,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600686413,10,0,7000014408.0,40.0,22.0,,1,Name 1,Mail ID 2,Part 325,"COVER, LEVER, DETENT",N,2026-03-13T00:00:00,2026-03-13T00:00:00,,1,1,1,,N ,N,Accept,2025-11-01T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600643306,10,3,7000015123.0,60.0,4.0,,1,Name 1,Mail ID 2,Part 254,"PLATE, GEARHEAD - PPU, SIZE 18, DUAL SEN",N,2026-03-14T00:00:00,2026-03-14T00:00:00,,49,49,49,,N ,N,accepted,2025-03-01T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600664821,10,3,7000015123.0,60.0,4.0,,1,Name 1,Mail ID 2,Part 254,"PLATE, GEARHEAD - PPU, SIZE 18, DUAL SEN",N,2026-03-15T00:00:00,2026-03-15T00:00:00,,20,20,20,,N ,N,ACCEPT,2025-06-28T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600669563,10,1,7000015123.0,60.0,4.0,,1,Name 1,Mail ID 2,Part 254,"PLATE, GEARHEAD - PPU, SIZE 18, DUAL SEN",N,2026-03-15T00:00:00,2026-03-15T00:00:00,,20,20,20,,N ,N,ACCEPT,2025-07-26T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600677189,10,0,7000012834.0,60.0,5.0,,1,Name 1,Mail ID 2,Part 295,"PAWL, NO-BACK",N,2026-03-16T00:00:00,2026-03-16T00:00:00,,96,96,96,,N ,N,ACCEPT,2025-09-09T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600686460,10,0,7000014408.0,40.0,22.0,,1,Name 1,Mail ID 2,Part 325,"COVER, LEVER, DETENT",N,2026-03-16T00:00:00,2026-03-16T00:00:00,,1,1,1,,N ,N,Accept,2025-11-02T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600670137,10,0,7000011046.0,20.0,3.0,,1,Name 1,Mail ID 2,Part 294,"SPACER, CONNECTOR",N,2026-03-16T00:00:00,2026-03-16T00:00:00,,240,240,240,,N ,N,ACCEPT,2025-07-29T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600675531,10,0,7000011046.0,30.0,3.0,,1,Name 1,Mail ID 2,Part 279,"LOCK RING - 2.2500-16 UN-2A, O-RING S...",N,2026-03-17T00:00:00,2026-03-17T00:00:00,,80,80,80,,N ,N,ACCEPT,2025-08-27T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600674868,10,0,7000014539.0,40.0,3.0,,1,Name 1,Mail ID 2,Part 317,"CLEVIS, REAR",N,2026-03-18T00:00:00,2026-03-18T00:00:00,,3,3,3,,N ,N,ACCEPT,2025-08-22T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600671836,10,0,7000014539.0,90.0,3.0,,1,Name 1,Mail ID 2,Part 291,"LINK, THRUST REVERSE",N,2026-03-18T00:00:00,2026-03-18T00:00:00,,4,4,4,,N ,N,ACCEPT,2025-08-05T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600670660,10,0,7000015123.0,90.0,4.0,,1,Name 1,Mail ID 2,Part 319,"PLATE, GEAR TRAIN SUPPORT, MOTOR",N,2026-03-18T00:00:00,2026-03-18T00:00:00,,12,12,12,,N ,N,ACCEPT,2025-07-30T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600678821,10,0,7000014408.0,20.0,22.0,,1,Name 1,Mail ID 2,Part 270,"PLATE, LEVER LOCKOUT",N,2026-03-18T00:00:00,2026-03-18T00:00:00,,24,24,24,,N ,N,Accept,2025-09-17T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600688849,10,1,7000014408.0,80.0,22.0,,1,Name 1,Mail ID 2,Part 331,"SLIDE, RAIL, BELLCRANK",N,2026-03-18T00:00:00,2026-04-30T00:00:00,,20,20,20,,N ,N,Accept,2025-11-14T00:00:00,26-NOV-2025: RM Delay,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600641814,10,1,7000009388.0,180.0,59.0,,1,Name 1,Mail ID 2,Part 307,"HOUSING, RVDT - SIZE 8, .100 STK HGT-...",N,2026-03-20T00:00:00,2026-03-20T00:00:00,,54,54,54,,N ,N,accepted,2025-02-22T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600683503,10,0,7000014408.0,70.0,22.0,,1,Name 1,Mail ID 2,Part 288,"BELLCRANK, LOWER",N,2026-03-20T00:00:00,2026-03-20T00:00:00,,18,18,18,,N ,N,Accept,2025-10-14T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600683505,10,0,7000014408.0,120.0,22.0,,1,Name 1,Mail ID 2,Part 272,"ARM, RUDDER, RIGHT",N,2026-03-20T00:00:00,2026-03-20T00:00:00,,13,13,13,,N ,N,Accept,2025-10-14T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600686963,10,0,7000014539.0,160.0,3.0,,1,Name 1,Mail ID 2,Part 300,"BRACKET, SPRING",N,2026-03-20T00:00:00,2026-03-20T00:00:00,,11,11,11,,N ,N,Accept,2025-11-04T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600676537,10,0,7000011688.0,20.0,2.0,,1,Name 1,Mail ID 2,Part 277,"BRACKET, BRACKET, EMI SHEILD, INNER",N,2026-03-20T00:00:00,2026-03-20T00:00:00,,16,16,16,,N ,N,ACCEPT,2025-09-04T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600671835,10,0,7000014539.0,30.0,3.0,,1,Name 1,Mail ID 2,Part 266,"PLATE, COVER",N,2026-03-24T00:00:00,2026-03-24T00:00:00,,24,24,24,,N ,N,ACCEPT,2025-08-05T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600679983,10,0,7000012834.0,80.0,5.0,,1,Name 1,Mail ID 2,Part 309,"LEVER, THROTTLE, LEFT",N,2026-03-24T00:00:00,2026-03-24T00:00:00,,5,5,5,,N ,N,Accept,2025-09-23T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600681393,10,0,7000015123.0,40.0,4.0,,1,Name 1,Mail ID 2,Part 320,"HOUSING, PLUNGER, DETENT",N,2026-03-24T00:00:00,2026-03-24T00:00:00,,9,9,9,,N ,N,Accept,2025-10-01T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600677732,10,0,7000011046.0,30.0,3.0,,1,Name 1,Mail ID 2,Part 279,"LOCK RING - 2.2500-16 UN-2A, O-RING S...",N,2026-03-24T00:00:00,2026-03-24T00:00:00,,70,70,70,,N ,N,ACCEPT,2025-09-11T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600676540,10,0,7000014539.0,130.0,3.0,,1,Name 1,Mail ID 2,Part 299,"LEVER, CONTROL",N,2026-03-25T00:00:00,2026-03-25T00:00:00,,6,6,6,,N ,N,ACCEPT,2025-09-04T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600688852,10,0,7000014408.0,100.0,22.0,,1,Name 1,Mail ID 2,Part 271,"ARM, RUDDER, LEFT AND RIGHT",N,2026-03-25T00:00:00,2026-03-25T00:00:00,,20,20,20,,N ,N,Accept,2025-11-14T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600664370,10,1,7000012834.0,20.0,5.0,,1,Name 1,Mail ID 2,Part 314,"HOUSING, BDC MOTOR- BRAKE, DYNAMIC",N,2026-03-30T00:00:00,2026-03-30T00:00:00,,20,20,20,,N ,N,ACCEPT,2025-06-26T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600690466,10,0,7000014539.0,70.0,3.0,,1,Name 1,Mail ID 2,Part 298,"ARM, LINKAGE",N,2026-03-30T00:00:00,2026-03-30T00:00:00,,10,10,10,,N ,Y,,2025-11-25T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600689036,10,0,7000009388.0,190.0,59.0,,1,Name 1,Mail ID 2,Part 261,"HOUSING, RVDT - SIZE 8, SINGLE/FRONT,...",N,2026-03-30T00:00:00,2026-03-30T00:00:00,"CF-22-0247,-,29.998,USD544.46;CF-22-0090,-,40.001,USD726.02",130,130,130,,N ,N,Accept,2025-11-16T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600670661,10,0,7000015123.0,90.0,4.0,,1,Name 1,Mail ID 2,Part 319,"PLATE, GEAR TRAIN SUPPORT, MOTOR",N,2026-03-30T00:00:00,2026-03-30T00:00:00,,48,48,48,,N ,N,ACCEPT,2025-07-30T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600690467,10,0,7000014539.0,110.0,3.0,,1,Name 1,Mail ID 2,Part 332,"PLATE, CHANNEL, FOD, OUTBOARD",N,2026-03-30T00:00:00,2026-03-30T00:00:00,,12,12,12,,N ,Y,,2025-11-25T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600681389,10,0,7000014539.0,80.0,3.0,,1,Name 1,Mail ID 2,Part 329,"ARM, BEARING",N,2026-03-31T00:00:00,2026-03-31T00:00:00,,35,35,35,,N ,N,Accept,2025-10-01T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600682615,10,0,7000015123.0,50.0,4.0,,1,Name 1,Mail ID 2,Part 311,"PLUG, SPRING, CENTERING MECHANISM",N,2026-03-31T00:00:00,2026-03-31T00:00:00,,11,11,11,,N ,N,Accept,2025-10-08T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600671826,10,0,7000009388.0,100.0,59.0,,1,Name 1,Mail ID 2,Part 297,"CLEVIS, REAR",N,2026-04-01T00:00:00,2026-04-01T00:00:00,,150,150,150,,N ,N,ACCEPT,2025-08-05T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600675534,10,0,7000014539.0,40.0,3.0,,1,Name 1,Mail ID 2,Part 317,"CLEVIS, REAR",N,2026-04-01T00:00:00,2026-04-01T00:00:00,,10,10,10,,N ,N,ACCEPT,2025-08-27T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600671827,10,1,7000009388.0,120.0,59.0,,1,Name 1,Mail ID 2,Part 267,"CLAMP, PIN,  CAPTURE LOCK, HELI-COIL ASS",N,2026-04-02T00:00:00,2026-04-02T00:00:00,,16,16,16,,N ,N,ACCEPT,2025-08-05T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600673002,10,1,7000009388.0,120.0,59.0,,1,Name 1,Mail ID 2,Part 267,"CLAMP, PIN,  CAPTURE LOCK, HELI-COIL ASS",N,2026-04-02T00:00:00,2026-04-02T00:00:00,,30,30,30,,N ,N,ACCEPT,2025-08-12T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600640335,10,4,7000015123.0,60.0,4.0,,1,Name 1,Mail ID 2,Part 254,"PLATE, GEARHEAD - PPU, SIZE 18, DUAL SEN",N,2026-04-02T00:00:00,2026-04-02T00:00:00,,20,20,20,,N ,N,accepted,2025-02-16T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600673439,10,0,7000001444.0,130.0,30.0,,1,Name 1,Mail ID 2,Part 292,"END BELL, REAR",N,2026-04-03T00:00:00,2026-04-03T00:00:00,,150,150,150,,N ,N,ACCEPT,2025-08-14T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600682607,10,0,7000012834.0,80.0,5.0,,1,Name 1,Mail ID 2,Part 309,"LEVER, THROTTLE, LEFT",N,2026-04-03T00:00:00,2026-04-03T00:00:00,,5,5,5,,N ,N,Accept,2025-10-08T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
