Part Nbr,Part Description,Part Revision Nbr,MQI Rev Nbr,PO Nbr,Line Nbr,Sched Rel,Status Code,Buyer Code,Open Sched Qty,Need Date,Promise Date,Delivery Date,PO Status,Notes,Division Name,Last Rcpt Qty,Location Name,PO Rel,Last Rcpt Date,Accum Rcpt Qty,In Transit Qty,Orig Need Date,Orig Sched Qty,DivisionID,LocationCD,Company Nbr,Order Date,Contract Nbr,Stocking UOM,Supplier Name,Supplier ID
Part 11,PISTON-ASSY-GY      -KB,A,11,KBA500328A,16,51,PL,12,40,03/12/2026,,03/12/2026,Open,N,FLUID SYSTEMS - IRVINE,40.0,"IRVINE, CA",0,11/18/2025,0,0.0,02/21/2000,40,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 10,HOUSING ASSY-GY,B,14,KBA500328A,20,30,PL,12,48,03/12/2026,,03/12/2026,Open,N,FLUID SYSTEMS - IRVINE,48.0,"IRVINE, CA",0,10/31/2025,0,0.0,01/31/2000,7,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 5,PISTON                -KB,-,1,KBA500328A,7,48,SH,12,16,03/13/2026,,03/13/2026,Open,N,FLUID SYSTEMS - IRVINE,20.0,"IRVINE, CA",0,10/09/2025,0,0.0,02/18/2000,16,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 28,"HOUSING, BEARING      -KB",-,1,KBA500328A,12,99,PL,12,12,03/13/2026,,03/13/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/26/2025,0,0.0,04/09/2000,12,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 30,CLEVIS-KB,-,1,KBA500328A,14,81,PL,12,15,03/13/2026,,03/13/2026,Open,N,FLUID SYSTEMS - IRVINE,15.0,"IRVINE, CA",0,11/25/2025,0,0.0,03/22/2000,15,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 32,POPPET-GY             -KB,B,7,KBA500328A,5,54,PL,12,12,03/16/2026,,03/16/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/15/2025,0,0.0,02/24/2000,12,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 4,HOUSING ASSY,E,5,KBA500328A,17,72,PL,12,6,03/16/2026,,03/16/2026,Open,N,FLUID SYSTEMS - IRVINE,6.0,"IRVINE, CA",0,11/14/2025,0,0.0,03/13/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 9,GEAR HOUSING-GY -KB,B,13,KBA500328A,15,120,PL,12,40,03/18/2026,,03/18/2026,Open,N,FLUID SYSTEMS - IRVINE,47.0,"IRVINE, CA",0,11/07/2025,0,0.0,04/30/2000,36,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 31,STUB PIPE-GY,C,8,LTA5F0328A,8,61,SH,12,15,03/18/2026,,03/18/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/07/2025,0,0.0,03/02/2000,24,687648,J1,66,05/22/2017,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 9,GEAR HOUSING-GY -KB,B,13,KBA500328A,15,121,PL,12,40,03/19/2026,,03/19/2026,Open,N,FLUID SYSTEMS - IRVINE,47.0,"IRVINE, CA",0,11/07/2025,0,0.0,05/01/2000,17,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 25,ASSY-HOUSING,E,10,LTA500328A,17,56,PL,12,70,03/19/2026,,03/19/2026,Open,N,FLUID SYSTEMS - IRVINE,123.0,"IRVINE, CA",0,11/04/2025,0,0.0,02/26/2000,21,687648,J1,66,12/12/2016,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 7,ASSY-HOUSING-KB-GY,T,7,KBA500328A,3,125,PL,12,40,03/20/2026,,03/20/2026,Open,N,FLUID SYSTEMS - IRVINE,70.0,"IRVINE, CA",0,11/26/2025,0,0.0,05/05/2000,40,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 13,RETAINER ASSY         -KB,D,3,KBA500328A,8,50,PL,12,16,03/20/2026,,03/20/2026,Open,N,FLUID SYSTEMS - IRVINE,14.0,"IRVINE, CA",0,11/07/2025,0,0.0,02/20/2000,16,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 3,"FITTING,INLET KB-GY",-,7,KBA500328A,19,39,PL,12,20,03/20/2026,,03/20/2026,Open,N,FLUID SYSTEMS - IRVINE,29.0,"IRVINE, CA",0,11/14/2025,0,0.0,02/09/2000,20,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 19,ASSY-HOUSING-SHARED,D,12,LTA5F0328A,5,113,PL,12,18,03/20/2026,,03/20/2026,Open,N,FLUID SYSTEMS - IRVINE,17.0,"IRVINE, CA",0,10/28/2025,0,0.0,04/23/2000,18,687648,J1,66,05/22/2017,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 15,BRACKET               -KB,-,2,KBA500328A,9,49,PL,12,20,03/24/2026,,03/24/2026,Open,N,FLUID SYSTEMS - IRVINE,19.0,"IRVINE, CA",0,07/09/2025,0,0.0,02/19/2000,20,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 33,"CLEVIS, ACTUATOR      -KB",-,1,KBA500328A,10,38,PL,12,10,03/24/2026,,03/24/2026,Open,N,FLUID SYSTEMS - IRVINE,10.0,"IRVINE, CA",0,10/30/2025,0,0.0,02/08/2000,10,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 15,BRACKET               -KB,-,2,KBA500328A,9,50,PL,12,20,03/25/2026,,03/25/2026,Open,N,FLUID SYSTEMS - IRVINE,19.0,"IRVINE, CA",0,07/09/2025,0,0.0,02/20/2000,20,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 28,"HOUSING, BEARING      -KB",-,1,KBA500328A,12,100,PL,12,12,03/27/2026,,03/27/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/26/2025,0,0.0,04/10/2000,12,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 10,HOUSING ASSY-GY,B,14,KBA500328A,20,31,PL,12,48,03/26/2026,,03/26/2026,Open,N,FLUID SYSTEMS - IRVINE,48.0,"IRVINE, CA",0,10/31/2025,0,0.0,02/01/2000,7,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 30,CLEVIS-KB,-,1,KBA500328A,14,82,PL,12,15,03/27/2026,,03/27/2026,Open,N,FLUID SYSTEMS - IRVINE,15.0,"IRVINE, CA",0,11/25/2025,0,0.0,03/23/2000,15,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 4,HOUSING ASSY,E,5,KBA500328A,17,73,PL,12,6,03/30/2026,,03/30/2026,Open,N,FLUID SYSTEMS - IRVINE,6.0,"IRVINE, CA",0,11/14/2025,0,0.0,03/14/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 22,ASSY-SCREW-,A,5,LTA5F0328A,3,147,PL,12,260,03/30/2026,,03/30/2026,Open,N,FLUID SYSTEMS - IRVINE,288.0,"IRVINE, CA",0,11/05/2025,0,0.0,05/27/2000,16,687648,J1,66,05/22/2017,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 19,ASSY-HOUSING-SHARED,D,12,LTA5F0328A,5,114,PL,12,18,03/30/2026,,03/30/2026,Open,N,FLUID SYSTEMS - IRVINE,17.0,"IRVINE, CA",0,10/28/2025,0,0.0,04/24/2000,6,687648,J1,66,05/22/2017,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 27,NOZZLE,D,5,LTA500328A,18,17,PL,12,153,03/30/2026,,03/30/2026,Open,N,FLUID SYSTEMS - IRVINE,30.0,"IRVINE, CA",0,10/14/2025,0,0.0,01/18/2000,25,687648,J1,66,12/12/2016,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 12,CLAMP DISK RING       -KB,D,9,KBA500328A,6,63,PL,12,10,03/31/2026,,03/31/2026,Open,N,FLUID SYSTEMS - IRVINE,7.0,"IRVINE, CA",0,11/07/2025,0,0.0,03/04/2000,10,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 34,PISTON HEAD  -KB,-,2,KBA500328A,18,17,SH,12,50,03/31/2026,,03/31/2026,Open,N,FLUID SYSTEMS - IRVINE,50.0,"IRVINE, CA",0,10/30/2025,0,0.0,01/18/2000,50,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 31,STUB PIPE-GY,C,8,LTA5F0328A,8,62,SH,12,22,04/01/2026,,04/01/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/07/2025,0,0.0,03/03/2000,24,687648,J1,66,05/22/2017,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 9,GEAR HOUSING-GY -KB,B,13,KBA500328A,15,122,PL,12,40,04/02/2026,,04/02/2026,Open,N,FLUID SYSTEMS - IRVINE,47.0,"IRVINE, CA",0,11/07/2025,0,0.0,05/02/2000,40,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 11,PISTON-ASSY-GY      -KB,A,11,KBA500328A,16,52,PL,12,40,04/02/2026,,04/02/2026,Open,N,FLUID SYSTEMS - IRVINE,40.0,"IRVINE, CA",0,11/18/2025,0,0.0,02/22/2000,40,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 25,ASSY-HOUSING,E,10,LTA500328A,17,57,PL,12,85,04/02/2026,,04/02/2026,Open,N,FLUID SYSTEMS - IRVINE,123.0,"IRVINE, CA",0,11/04/2025,0,0.0,02/27/2000,22,687648,J1,66,12/12/2016,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 28,"HOUSING, BEARING      -KB",-,1,KBA500328A,12,101,PL,12,12,04/03/2026,,04/03/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/26/2025,0,0.0,04/11/2000,12,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 24,BODY-KB-GY,K,21,KBA500328A,2,75,PL,12,16,04/03/2026,,04/03/2026,Open,N,FLUID SYSTEMS - IRVINE,16.0,"IRVINE, CA",0,11/17/2025,0,0.0,03/16/2000,16,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 8,BODY-KB-GY,J,20,KBA500328A,4,57,PL,12,24,04/03/2026,,04/03/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/04/2025,0,0.0,02/27/2000,24,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 19,ASSY-HOUSING-SHARED,D,12,LTA5F0328A,5,115,PL,12,18,04/03/2026,,04/03/2026,Open,N,FLUID SYSTEMS - IRVINE,17.0,"IRVINE, CA",0,10/28/2025,0,0.0,04/25/2000,16,687648,J1,66,05/22/2017,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 7,ASSY-HOUSING-KB-GY,T,7,KBA500328A,3,126,PL,12,40,04/06/2026,,04/06/2026,Open,N,FLUID SYSTEMS - IRVINE,70.0,"IRVINE, CA",0,11/26/2025,0,0.0,05/06/2000,40,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 4,HOUSING ASSY,E,5,KBA500328A,17,74,PL,12,6,04/06/2026,,04/06/2026,Open,N,FLUID SYSTEMS - IRVINE,6.0,"IRVINE, CA",0,11/14/2025,0,0.0,03/15/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 26,"FITTING, SERVO PORT",-,3,LTA500328A,20,5,PL,12,10,04/06/2026,,04/06/2026,Open,N,FLUID SYSTEMS - IRVINE,3.0,"IRVINE, CA",0,11/17/2025,0,0.0,01/06/2000,10,687648,J1,66,12/12/2016,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 5,PISTON                -KB,-,1,KBA500328A,7,49,PL,12,16,04/07/2026,,04/07/2026,Open,N,FLUID SYSTEMS - IRVINE,20.0,"IRVINE, CA",0,10/09/2025,0,0.0,02/19/2000,16,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 9,GEAR HOUSING-GY -KB,B,13,KBA500328A,15,123,PL,12,40,04/09/2026,,04/09/2026,Open,N,FLUID SYSTEMS - IRVINE,47.0,"IRVINE, CA",0,11/07/2025,0,0.0,05/03/2000,15,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 3,"FITTING,INLET KB-GY",-,7,KBA500328A,19,40,PL,12,20,04/09/2026,,04/09/2026,Open,N,FLUID SYSTEMS - IRVINE,29.0,"IRVINE, CA",0,11/14/2025,0,0.0,02/10/2000,20,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 30,CLEVIS-KB,-,1,KBA500328A,14,83,PL,12,15,04/10/2026,,04/10/2026,Open,N,FLUID SYSTEMS - IRVINE,15.0,"IRVINE, CA",0,11/25/2025,0,0.0,03/24/2000,15,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 7,ASSY-HOUSING-KB-GY,T,7,KBA500328A,3,127,PL,12,40,04/13/2026,,04/13/2026,Open,N,FLUID SYSTEMS - IRVINE,70.0,"IRVINE, CA",0,11/26/2025,0,0.0,05/07/2000,40,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 12,CLAMP DISK RING       -KB,D,9,KBA500328A,6,64,PL,12,10,04/14/2026,,04/14/2026,Open,N,FLUID SYSTEMS - IRVINE,7.0,"IRVINE, CA",0,11/07/2025,0,0.0,03/05/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 31,STUB PIPE-GY,C,8,LTA5F0328A,8,63,SH,12,20,04/15/2026,,04/15/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/07/2025,0,0.0,03/04/2000,24,687648,J1,66,05/22/2017,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 30,CLEVIS-KB,-,1,KBA500328A,14,84,PL,12,15,04/17/2026,,04/17/2026,Open,N,FLUID SYSTEMS - IRVINE,15.0,"IRVINE, CA",0,11/25/2025,0,0.0,03/25/2000,10,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 19,ASSY-HOUSING-SHARED,D,12,LTA5F0328A,5,116,PL,12,18,04/14/2026,,04/14/2026,Open,N,FLUID SYSTEMS - IRVINE,17.0,"IRVINE, CA",0,10/28/2025,0,0.0,04/26/2000,18,687648,J1,66,05/22/2017,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 15,BRACKET               -KB,-,2,KBA500328A,9,51,PL,12,20,04/21/2026,,04/21/2026,Open,N,FLUID SYSTEMS - IRVINE,19.0,"IRVINE, CA",0,07/09/2025,0,0.0,02/21/2000,20,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 27,NOZZLE,D,5,LTA500328A,18,18,PL,12,157,04/22/2026,,04/22/2026,Open,N,FLUID SYSTEMS - IRVINE,30.0,"IRVINE, CA",0,10/14/2025,0,0.0,01/19/2000,18,687648,J1,66,12/12/2016,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 13,RETAINER ASSY         -KB,D,3,KBA500328A,8,51,PL,12,16,04/17/2026,,04/17/2026,Open,N,FLUID SYSTEMS - IRVINE,14.0,"IRVINE, CA",0,11/07/2025,0,0.0,02/21/2000,16,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 28,"HOUSING, BEARING      -KB",-,1,KBA500328A,12,102,PL,12,12,04/17/2026,,04/17/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/26/2025,0,0.0,04/12/2000,12,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 14,"RETAINER, POPPET      -KB",A,4,KBA500328A,13,28,PL,12,13,04/17/2026,,04/17/2026,Open,N,FLUID SYSTEMS - IRVINE,13.0,"IRVINE, CA",0,09/11/2025,0,0.0,01/29/2000,13,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 7,ASSY-HOUSING-KB-GY,T,7,KBA500328A,3,128,PL,12,40,04/20/2026,,04/20/2026,Open,N,FLUID SYSTEMS - IRVINE,70.0,"IRVINE, CA",0,11/26/2025,0,0.0,05/08/2000,40,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 4,HOUSING ASSY,E,5,KBA500328A,17,75,PL,12,6,04/20/2026,,04/20/2026,Open,N,FLUID SYSTEMS - IRVINE,6.0,"IRVINE, CA",0,11/14/2025,0,0.0,03/16/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 6,"FITTING, CABLE        -KB",A,5,KBA500328A,11,39,PL,12,10,04/21/2026,,04/21/2026,Open,N,FLUID SYSTEMS - IRVINE,10.0,"IRVINE, CA",0,08/13/2025,0,0.0,02/09/2000,10,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 23,BODY-GY,L,3,LTA500328A,19,7,PL,12,16,04/21/2026,,04/21/2026,Open,N,FLUID SYSTEMS - IRVINE,9.0,"IRVINE, CA",0,11/04/2025,0,0.0,01/08/2000,16,687648,J1,66,12/12/2016,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 10,HOUSING ASSY-GY,B,14,KBA500328A,20,32,PL,12,48,04/15/2026,,04/15/2026,Open,N,FLUID SYSTEMS - IRVINE,48.0,"IRVINE, CA",0,10/31/2025,0,0.0,02/02/2000,7,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 25,ASSY-HOUSING,E,10,LTA500328A,17,58,PL,12,64,04/24/2026,,04/24/2026,Open,N,FLUID SYSTEMS - IRVINE,123.0,"IRVINE, CA",0,11/04/2025,0,0.0,02/28/2000,22,687648,J1,66,12/12/2016,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 28,"HOUSING, BEARING      -KB",-,1,KBA500328A,12,103,PL,12,12,04/24/2026,,04/24/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/26/2025,0,0.0,04/13/2000,12,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 4,HOUSING ASSY,E,5,KBA500328A,17,76,PL,12,6,04/27/2026,,04/27/2026,Open,N,FLUID SYSTEMS - IRVINE,6.0,"IRVINE, CA",0,11/14/2025,0,0.0,03/17/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 19,ASSY-HOUSING-SHARED,D,12,LTA5F0328A,5,117,PL,12,18,05/01/2026,,05/01/2026,Open,N,FLUID SYSTEMS - IRVINE,17.0,"IRVINE, CA",0,10/28/2025,0,0.0,04/27/2000,18,687648,J1,66,05/22/2017,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 34,PISTON HEAD  -KB,-,2,KBA500328A,18,18,PL,12,50,04/28/2026,,04/28/2026,Open,N,FLUID SYSTEMS - IRVINE,50.0,"IRVINE, CA",0,10/30/2025,0,0.0,01/19/2000,50,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 10,HOUSING ASSY-GY,B,14,KBA500328A,20,33,PL,12,48,04/29/2026,,04/29/2026,Open,N,FLUID SYSTEMS - IRVINE,48.0,"IRVINE, CA",0,10/31/2025,0,0.0,02/03/2000,7,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 22,ASSY-SCREW-,A,5,LTA5F0328A,3,148,PL,12,236,04/29/2026,,04/29/2026,Open,N,FLUID SYSTEMS - IRVINE,288.0,"IRVINE, CA",0,11/05/2025,0,0.0,05/28/2000,16,687648,J1,66,05/22/2017,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 31,STUB PIPE-GY,C,8,LTA5F0328A,8,64,PL,12,30,04/29/2026,,04/29/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/07/2025,0,0.0,03/05/2000,24,687648,J1,66,05/22/2017,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 12,CLAMP DISK RING       -KB,D,9,KBA500328A,6,65,PL,12,10,04/30/2026,,04/30/2026,Open,N,FLUID SYSTEMS - IRVINE,7.0,"IRVINE, CA",0,11/07/2025,0,0.0,03/06/2000,9,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 5,PISTON                -KB,-,1,KBA500328A,7,50,PL,12,16,05/01/2026,,05/01/2026,Open,N,FLUID SYSTEMS - IRVINE,20.0,"IRVINE, CA",0,10/09/2025,0,0.0,02/20/2000,16,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 20,"FITTING, SENSE TUBE",A,3,H510630346,1,3,SH,10,12,05/04/2026,06/03/2026,06/03/2026,Open,N,FLUID SYSTEMS - IRVINE,,"IRVINE, CA",0,,0,0.0,01/04/2000,12,687648,J1,66,11/04/2025,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 9,GEAR HOUSING-GY -KB,B,13,KBA500328A,15,124,PL,12,40,04/24/2026,,04/24/2026,Open,N,FLUID SYSTEMS - IRVINE,47.0,"IRVINE, CA",0,11/07/2025,0,0.0,05/04/2000,21,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 19,ASSY-HOUSING-SHARED,D,12,LTA5F0328A,5,118,PL,12,18,05/05/2026,,05/05/2026,Open,N,FLUID SYSTEMS - IRVINE,17.0,"IRVINE, CA",0,10/28/2025,0,0.0,04/28/2000,6,687648,J1,66,05/22/2017,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 8,BODY-KB-GY,J,20,KBA500328A,4,58,PL,12,24,05/08/2026,,05/08/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/04/2025,0,0.0,02/28/2000,24,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 26,"FITTING, SERVO PORT",-,3,LTA500328A,20,6,PL,12,12,05/04/2026,,05/04/2026,Open,N,FLUID SYSTEMS - IRVINE,3.0,"IRVINE, CA",0,11/17/2025,0,0.0,01/07/2000,10,687648,J1,66,12/12/2016,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 30,CLEVIS-KB,-,1,KBA500328A,14,85,PL,12,15,05/07/2026,,05/07/2026,Open,N,FLUID SYSTEMS - IRVINE,15.0,"IRVINE, CA",0,11/25/2025,0,0.0,03/26/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 4,HOUSING ASSY,E,5,KBA500328A,17,78,PL,12,6,05/08/2026,,05/08/2026,Open,N,FLUID SYSTEMS - IRVINE,6.0,"IRVINE, CA",0,11/14/2025,0,0.0,03/19/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 28,"HOUSING, BEARING      -KB",-,1,KBA500328A,12,104,PL,12,12,05/07/2026,,05/07/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/26/2025,0,0.0,04/14/2000,10,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 32,POPPET-GY             -KB,B,7,KBA500328A,5,55,PL,12,12,05/11/2026,,05/11/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/15/2025,0,0.0,02/25/2000,5,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 6,"FITTING, CABLE        -KB",A,5,KBA500328A,11,40,PL,12,10,05/11/2026,,05/11/2026,Open,N,FLUID SYSTEMS - IRVINE,10.0,"IRVINE, CA",0,08/13/2025,0,0.0,02/10/2000,10,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 4,HOUSING ASSY,E,5,KBA500328A,17,77,PL,12,6,05/08/2026,,05/08/2026,Open,N,FLUID SYSTEMS - IRVINE,6.0,"IRVINE, CA",0,11/14/2025,0,0.0,03/18/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
